ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;terrainPJ1;terrainPJ2;HomeJ1;HomeJ2;AgeJ1;AgeJ2;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
56;Zhuhai;Zhuhai Open;24/09/2019;ATP250;Outdoor;Hard;1st Round;3;De Minaur A.;Millman J.;1;1;0;0;20;29;31;79;1360;691;6;1;6;3;;;;;;;2;0;Completed;1,44;2,62;1,52;2,69;1,52;2,91;1,48;2,64
56;Zhuhai;Zhuhai Open;24/09/2019;ATP250;Outdoor;Hard;1st Round;3;Murray A.;Sandgren T.;1;1;0;0;32;28;413;69;82;871;6;3;6;7;6;1;;;;;2;1;Completed;1,66;2,1;1,67;2,32;1,76;2,36;1,66;2,2
56;Zhuhai;Zhuhai Open;25/09/2019;ATP250;Outdoor;Hard;1st Round;3;Kwon S.W.;Pouille L.;1;0;0;0;21;25;91;24;592;1520;7;6;6;2;;;;;;;2;0;Completed;2,25;1,57;2,41;1,63;2,41;1,67;2,34;1,59
56;Zhuhai;Zhuhai Open;25/09/2019;ATP250;Outdoor;Hard;1st Round;3;Seppi A.;Kyrgios N.;0;1;0;0;35;24;74;27;795;1430;7;6;6;1;;;;;;;2;0;Completed;2,25;1,57;2,67;1,53;2,67;1,63;2,49;1,53
56;Zhuhai;Zhuhai Open;25/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Ramos-Vinolas A.;Kecmanovic M.;0;0;0;0;31;19;46;50;1050;1029;7;6;6;3;;;;;;;2;0;Completed;2,2;1,61;2,4;1,65;2,4;1,74;2,28;1,62
56;Zhuhai;Zhuhai Open;25/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Monfils G.;Norrie C.;1;1;0;0;32;24;12;68;2330;880;5;7;6;3;6;4;;;;;2;1;Completed;1,25;3,75;1,33;3,69;1,33;4;1,29;3,52
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Seppi A.;Zhang Zh.;0;0;0;1;35;23;74;224;795;213;7;6;4;6;7;6;;;;;2;1;Completed;1,36;3;1,4;3,23;1,42;6,1;1,37;3,14
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Dzumhur D.;Kwon S.W.;0;1;0;0;27;21;93;91;586;592;7;6;6;2;;;;;;;2;0;Completed;2,25;1,57;2,17;1,78;2,35;1,78;2,27;1,63
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Bautista Agut R.;Andujar P.;1;0;0;0;31;33;10;53;2530;1012;7;5;7;5;;;;;;;2;0;Completed;1,2;4,33;1,29;4,05;1,29;4,5;1,24;4,06
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Mannarino A.;Tsitsipas S.;1;0;0;0;31;21;61;7;971;3420;3;6;7;5;;;;;;;1;1;Retired;3,5;1,28;3,45;1,36;3,7;1,37;3,42;1,31
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;Coric B.;Wu D.;1;1;0;1;22;28;14;339;2130;116;6;3;6;3;;;;;;;2;0;Completed;1,16;5;1,19;5,53;1,19;5,65;1,17;5,09
56;Zhuhai;Zhuhai Open;26/09/2019;ATP250;Outdoor;Hard;2nd Round;3;De Minaur A.;Murray A.;1;1;0;0;20;32;31;413;1360;82;4;6;6;2;6;4;;;;;2;1;Completed;1,36;3;1,42;3,13;1,43;3,25;1,38;3,03
56;Zhuhai;Zhuhai Open;27/09/2019;ATP250;Outdoor;Hard;Quarterfinals;3;Ramos-Vinolas A.;Monfils G.;0;1;0;0;31;32;46;12;1050;2330;7;5;6;4;;;;;;;2;0;Completed;3,2;1,36;3,7;1,33;3,7;1,36;3,33;1,33
56;Zhuhai;Zhuhai Open;27/09/2019;ATP250;Outdoor;Hard;Quarterfinals;3;Mannarino A.;Dzumhur D.;1;0;0;0;31;27;61;93;971;586;6;1;6;4;;;;;;;2;0;Completed;1,8;2;1,95;1,97;1,95;2,04;1,87;1,94
56;Zhuhai;Zhuhai Open;27/09/2019;ATP250;Outdoor;Hard;Quarterfinals;3;Bautista Agut R.;Seppi A.;1;0;0;0;31;35;10;74;2530;795;6;2;6;2;;;;;;;2;0;Completed;1,25;4;1,25;4,58;1,25;4,75;1,22;4,3
56;Zhuhai;Zhuhai Open;27/09/2019;ATP250;Outdoor;Hard;Quarterfinals;3;De Minaur A.;Coric B.;1;1;0;0;20;22;31;14;1360;2130;6;2;4;6;6;4;;;;;2;1;Completed;1,66;2,2;1,78;2,19;1,78;2,21;1,7;2,15
56;Zhuhai;Zhuhai Open;28/09/2019;ATP250;Outdoor;Hard;Semifinals;3;Mannarino A.;Ramos-Vinolas A.;1;0;0;0;31;31;61;46;971;1050;6;0;4;6;6;1;;;;;2;1;Completed;;;1,96;1,96;2;1,96;1,93;1,87
56;Zhuhai;Zhuhai Open;28/09/2019;ATP250;Outdoor;Hard;Semifinals;3;De Minaur A.;Bautista Agut R.;1;1;0;0;20;31;31;10;1360;2530;6;2;6;2;;;;;;;2;0;Completed;;;2,43;1,65;2,43;1,66;2,31;1,61
56;Zhuhai;Zhuhai Open;29/09/2019;ATP250;Outdoor;Hard;The Final;3;De Minaur A.;Mannarino A.;1;1;0;0;20;31;31;61;1360;971;7;6;6;4;;;;;;;2;0;Completed;1,3;3,5;1,34;3,66;1,34;4;1,28;3,64
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Rublev A.;Dimitrov G.;1;1;0;0;21;28;35;26;1261;1465;6;2;7;5;;;;;;;2;0;Completed;1,9;1,8;1,97;1,92;2,06;2;1,93;1,87
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Khachanov K.;Cuevas P.;1;0;0;0;23;33;9;47;2810;1058;6;2;7;6;;;;;;;2;0;Completed;1,5;2,5;1,54;2,64;1,56;2,75;1,51;2,55
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Chardy J.;Cecchinato M.;0;0;0;0;32;27;72;65;815;880;6;7;6;3;7;6;;;;;2;1;Completed;1,33;3,25;1,34;3,5;1,36;3,6;1,32;3,35
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Zhang Zh.;Edmund K.;0;0;1;0;23;24;213;34;233;1325;6;4;3;6;7;6;;;;;2;1;Completed;3;1,36;3,54;1,34;3,6;1,42;3,15;1,35
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Evans D.;Li Z.;1;1;0;1;29;32;48;235;1053;205;6;3;6;4;;;;;;;2;0;Completed;1,16;5;1,13;6,99;1,18;7,5;1,12;6,31
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Zverev A.;Tiafoe F.;0;0;0;0;22;21;6;46;4095;1060;6;3;6;2;;;;;;;2;0;Completed;1,4;2,75;1,43;3,05;1,45;3,1;1,41;2,9
57;Beijing;China Open;30/09/2019;ATP500;Outdoor;Hard;1st Round;3;Norrie C.;Garin C.;1;0;0;0;24;23;69;33;855;1336;7;6;1;0;;;;;;;1;0;Retired;1,72;2;1,74;2,2;1,78;2,25;1,72;2,11
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Auger-Aliassime F.;Ramos-Vinolas A.;0;0;0;0;19;31;20;44;1719;1095;6;3;6;4;;;;;;;2;0;Completed;1,57;2,25;1,67;2,32;1,69;2,42;1,6;2,31
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Isner J.;Monfils G.;1;1;0;0;34;32;19;11;1805;2375;6;4;6;7;6;3;;;;;2;1;Completed;2,1;1,66;2,38;1,64;2,38;1,72;2,21;1,65
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Murray A.;Berrettini M.;1;1;0;0;32;23;503;13;57;2270;7;6;7;6;;;;;;;2;0;Completed;2,37;1,53;2,5;1,59;2,6;1,61;2,47;1,53
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Fognini F.;Kukushkin M.;0;1;0;0;32;30;12;60;2370;996;6;4;4;6;7;6;;;;;2;1;Completed;1,66;2,1;1,68;2,31;1,8;2,35;1,68;2,16
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Basilashvili N.;Pella G.;0;0;0;0;27;29;17;22;1895;1655;6;4;7;6;;;;;;;2;0;Completed;1,57;2,25;1,67;2,33;1,67;2,4;1,61;2,3
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Thiem D.;Gasquet R.;0;0;0;0;25;33;5;42;4415;1175;6;4;6;1;;;;;;;2;0;Completed;1,4;2,75;1,46;2,92;1,54;3,15;1,42;2,84
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Tsitsipas S.;Lajovic D.;0;0;0;0;21;29;7;29;3420;1416;4;6;6;3;6;4;;;;;2;1;Completed;1,28;3,5;1,26;4,25;1,31;4,25;1,27;3,76
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Querrey S.;Bautista Agut R.;0;1;0;0;31;31;55;10;1010;2575;7;6;4;1;;;;;;;1;0;Retired;3,4;1,3;3,73;1,31;3,8;1,33;3,58;1,28
57;Beijing;China Open;01/10/2019;ATP500;Outdoor;Hard;1st Round;3;Schwartzman D.;Verdasco F.;0;0;0;0;27;35;16;38;1995;1195;6;4;3;6;6;3;;;;;2;1;Completed;1,4;2,75;1,47;2,86;1,47;3,05;1,43;2,79
57;Beijing;China Open;02/10/2019;ATP500;Outdoor;Hard;2nd Round;3;Murray A.;Norrie C.;1;1;0;0;32;24;503;69;57;855;7;6;6;7;6;1;;;;;2;1;Completed;1,44;2,62;1,53;2,7;1,54;2,95;1,46;2,71
57;Beijing;China Open;02/10/2019;ATP500;Outdoor;Hard;2nd Round;3;Khachanov K.;Chardy J.;1;0;0;0;23;32;9;72;2810;815;7;6;7;6;;;;;;;2;0;Completed;1,36;3;1,36;3,46;1,4;3,95;1,31;3,45
